,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,hospitalCases
674,2020-09-28,England,E92000001,3316,377035,47.0,37562.0,1955.0
675,2020-09-27,England,E92000001,4800,373719,44.0,37515.0,1793.0
676,2020-09-26,England,E92000001,4639,368919,35.0,37471.0,1689.0
677,2020-09-25,England,E92000001,5723,364280,30.0,37436.0,1686.0
678,2020-09-24,England,E92000001,5632,358557,33.0,37406.0,1546.0
679,2020-09-23,England,E92000001,5083,352925,52.0,37373.0,1439.0
680,2020-09-22,England,E92000001,4187,347842,35.0,37321.0,1378.0
681,2020-09-21,England,E92000001,3754,343655,24.0,37286.0,1299.0
682,2020-09-20,England,E92000001,3279,339901,28.0,37262.0,1174.0
683,2020-09-19,England,E92000001,3638,336622,18.0,37234.0,1081.0
684,2020-09-18,England,E92000001,3771,332984,21.0,37216.0,1020.0
685,2020-09-17,England,E92000001,2788,329213,25.0,37195.0,984.0
686,2020-09-16,England,E92000001,3396,326425,23.0,37170.0,929.0
687,2020-09-15,England,E92000001,2649,323029,15.0,37147.0,891.0
688,2020-09-14,England,E92000001,2259,320380,17.0,37132.0,812.0
689,2020-09-13,England,E92000001,2837,318121,15.0,37115.0,691.0
690,2020-09-12,England,E92000001,3008,315284,18.0,37100.0,663.0
691,2020-09-11,England,E92000001,3143,312276,10.0,37082.0,622.0
692,2020-09-10,England,E92000001,2578,309133,12.0,37072.0,572.0
693,2020-09-09,England,E92000001,2286,306555,10.0,37060.0,557.0
694,2020-09-08,England,E92000001,2094,304269,10.0,37050.0,535.0
695,2020-09-07,England,E92000001,2528,302175,13.0,37040.0,555.0
696,2020-09-06,England,E92000001,2576,299647,9.0,37027.0,483.0
697,2020-09-05,England,E92000001,1477,297071,12.0,37018.0,471.0
698,2020-09-04,England,E92000001,1669,295594,8.0,37006.0,474.0
699,2020-09-03,England,E92000001,1507,293925,6.0,36998.0,468.0
700,2020-09-02,England,E92000001,1239,292418,9.0,36992.0,451.0
701,2020-09-01,England,E92000001,1041,291179,4.0,36983.0,496.0
702,2020-08-31,England,E92000001,1149,290138,8.0,36979.0,495.0
703,2020-08-30,England,E92000001,1487,288989,6.0,36971.0,479.0
704,2020-08-29,England,E92000001,891,287502,5.0,36965.0,478.0
705,2020-08-28,England,E92000001,1106,286611,9.0,36960.0,469.0
706,2020-08-27,England,E92000001,1350,285505,9.0,36951.0,492.0
707,2020-08-26,England,E92000001,875,284155,11.0,36942.0,485.0
708,2020-08-25,England,E92000001,1065,283280,11.0,36931.0,500.0
709,2020-08-24,England,E92000001,758,282215,5.0,36920.0,522.0
710,2020-08-23,England,E92000001,938,281457,15.0,36915.0,522.0
711,2020-08-22,England,E92000001,1060,280519,7.0,36900.0,594.0
712,2020-08-21,England,E92000001,908,279459,7.0,36893.0,528.0
713,2020-08-20,England,E92000001,1035,278551,8.0,36886.0,551.0
714,2020-08-19,England,E92000001,707,277516,3.0,36878.0,571.0
715,2020-08-18,England,E92000001,975,276809,7.0,36875.0,597.0
716,2020-08-17,England,E92000001,634,275834,12.0,36868.0,626.0
717,2020-08-16,England,E92000001,952,275200,4.0,36856.0,634.0
718,2020-08-15,England,E92000001,934,274248,11.0,36852.0,630.0
719,2020-08-14,England,E92000001,1284,273314,6.0,36841.0,642.0
720,2020-08-13,England,E92000001,1059,272030,7.0,36835.0,652.0
721,2020-08-12,England,E92000001,925,270971,6.0,36828.0,642.0
722,2020-08-11,England,E92000001,1035,270046,10.0,36822.0,672.0
723,2020-08-10,England,E92000001,699,269011,11.0,36812.0,714.0
724,2020-08-09,England,E92000001,988,268312,9.0,36801.0,611.0
725,2020-08-08,England,E92000001,679,267324,11.0,36792.0,650.0
726,2020-08-07,England,E92000001,796,266645,8.0,36781.0,711.0
727,2020-08-06,England,E92000001,826,265849,9.0,36773.0,756.0
728,2020-08-05,England,E92000001,804,265023,3.0,36764.0,805.0
729,2020-08-04,England,E92000001,617,264219,10.0,36761.0,807.0
730,2020-08-03,England,E92000001,856,263602,15.0,36751.0,842.0
731,2020-08-02,England,E92000001,676,262746,8.0,36736.0,847.0
732,2020-08-01,England,E92000001,722,262070,9.0,36728.0,879.0
733,2020-07-31,England,E92000001,814,261348,10.0,36719.0,870.0
734,2020-07-30,England,E92000001,812,260534,8.0,36709.0,898.0
735,2020-07-29,England,E92000001,700,259722,8.0,36701.0,927.0
736,2020-07-28,England,E92000001,547,259022,10.0,36693.0,944.0
737,2020-07-27,England,E92000001,616,258475,11.0,36683.0,945.0
738,2020-07-26,England,E92000001,721,257859,15.0,36672.0,965.0
739,2020-07-25,England,E92000001,710,257138,14.0,36657.0,977.0
740,2020-07-24,England,E92000001,688,256428,6.0,36643.0,1018.0
741,2020-07-23,England,E92000001,702,255740,16.0,36637.0,1095.0
742,2020-07-22,England,E92000001,519,255038,17.0,36621.0,1305.0
743,2020-07-21,England,E92000001,399,254519,19.0,36604.0,1188.0
744,2020-07-20,England,E92000001,535,254120,12.0,36585.0,1278.0
745,2020-07-19,England,E92000001,672,253585,14.0,36573.0,1301.0
746,2020-07-18,England,E92000001,796,252913,14.0,36559.0,1321.0
747,2020-07-17,England,E92000001,635,252117,18.0,36545.0,1346.0
748,2020-07-16,England,E92000001,597,251482,12.0,36527.0,1348.0
749,2020-07-15,England,E92000001,506,250885,20.0,36515.0,1489.0
750,2020-07-14,England,E92000001,372,250379,20.0,36495.0,1506.0
751,2020-07-13,England,E92000001,497,250007,23.0,36475.0,1612.0
752,2020-07-12,England,E92000001,615,249510,13.0,36452.0,1611.0
753,2020-07-11,England,E92000001,806,248895,20.0,36439.0,1640.0
754,2020-07-10,England,E92000001,480,248089,22.0,36419.0,1746.0
755,2020-07-09,England,E92000001,617,247609,35.0,36397.0,1801.0
756,2020-07-08,England,E92000001,606,246992,23.0,36362.0,1888.0
757,2020-07-07,England,E92000001,572,246386,26.0,36339.0,2010.0
758,2020-07-06,England,E92000001,331,245814,34.0,36313.0,2099.0
759,2020-07-05,England,E92000001,492,245483,24.0,36279.0,2100.0
760,2020-07-04,England,E92000001,579,244991,31.0,36255.0,2152.0
761,2020-07-03,England,E92000001,502,244412,26.0,36224.0,2294.0
762,2020-07-02,England,E92000001,523,243910,40.0,36198.0,2410.0
763,2020-07-01,England,E92000001,177,160764,21.0,36158.0,2509.0
764,2020-06-30,England,E92000001,196,160587,43.0,36137.0,2665.0
765,2020-06-29,England,E92000001,99,160391,34.0,36094.0,3024.0
766,2020-06-28,England,E92000001,142,160292,42.0,36060.0,2818.0
767,2020-06-27,England,E92000001,192,160150,40.0,36018.0,2819.0
768,2020-06-26,England,E92000001,175,159958,38.0,35978.0,2859.0
769,2020-06-25,England,E92000001,261,159696,58.0,35940.0,3066.0
770,2020-06-24,England,E92000001,107,159435,67.0,35882.0,3223.0
771,2020-06-23,England,E92000001,210,159328,62.0,35815.0,3288.0
772,2020-06-22,England,E92000001,178,159118,58.0,35753.0,3417.0
773,2020-06-21,England,E92000001,215,158940,47.0,35695.0,3373.0
774,2020-06-20,England,E92000001,324,158725,54.0,35648.0,3423.0
775,2020-06-19,England,E92000001,323,158401,47.0,35594.0,3575.0
776,2020-06-18,England,E92000001,281,158078,57.0,35547.0,3681.0
777,2020-06-17,England,E92000001,252,157797,54.0,35490.0,3826.0
778,2020-06-16,England,E92000001,252,157545,69.0,35436.0,3934.0
779,2020-06-15,England,E92000001,219,157293,63.0,35367.0,3920.0
780,2020-06-14,England,E92000001,292,157074,76.0,35304.0,3973.0
781,2020-06-13,England,E92000001,372,156782,53.0,35228.0,4000.0
782,2020-06-12,England,E92000001,392,156410,73.0,35175.0,4136.0
783,2020-06-11,England,E92000001,304,156018,72.0,35102.0,4179.0
784,2020-06-10,England,E92000001,63,155714,97.0,35030.0,4447.0
785,2020-06-09,England,E92000001,651,155651,85.0,34933.0,4665.0
786,2020-06-08,England,E92000001,92,155000,112.0,34848.0,4830.0
787,2020-06-07,England,E92000001,228,154908,114.0,34736.0,4820.0
788,2020-06-06,England,E92000001,422,154680,99.0,34622.0,5004.0
789,2020-06-05,England,E92000001,451,154258,109.0,34523.0,5213.0
790,2020-06-04,England,E92000001,431,153807,121.0,34414.0,5398.0
791,2020-06-03,England,E92000001,462,153376,138.0,34293.0,5600.0
792,2020-06-02,England,E92000001,444,152914,155.0,34155.0,5827.0
793,2020-06-01,England,E92000001,294,152470,121.0,34000.0,5954.0
794,2020-05-31,England,E92000001,320,152176,113.0,33879.0,5933.0
795,2020-05-30,England,E92000001,715,151856,145.0,33766.0,5972.0
796,2020-05-29,England,E92000001,560,151982,163.0,33621.0,6250.0
797,2020-05-28,England,E92000001,519,151422,182.0,33458.0,6528.0
798,2020-05-27,England,E92000001,609,150903,172.0,33276.0,6836.0
799,2020-05-26,England,E92000001,492,150294,189.0,33104.0,7305.0
800,2020-05-25,England,E92000001,494,149802,175.0,32915.0,7448.0
801,2020-05-24,England,E92000001,584,149308,170.0,32740.0,7415.0
802,2020-05-23,England,E92000001,979,148724,200.0,32570.0,7428.0
803,2020-05-22,England,E92000001,1083,147745,195.0,32370.0,7761.0
804,2020-05-21,England,E92000001,854,146662,201.0,32175.0,7903.0
805,2020-05-20,England,E92000001,824,145808,235.0,31974.0,8115.0
806,2020-05-19,England,E92000001,857,145376,231.0,31739.0,8518.0
807,2020-05-18,England,E92000001,816,144519,253.0,31508.0,8668.0
808,2020-05-17,England,E92000001,788,143703,223.0,31255.0,8611.0
809,2020-05-16,England,E92000001,1136,142915,268.0,31032.0,8643.0
810,2020-05-15,England,E92000001,1112,141779,269.0,30764.0,9079.0
811,2020-05-14,England,E92000001,1189,140667,277.0,30495.0,9231.0
812,2020-05-13,England,E92000001,1146,139478,256.0,30218.0,9602.0
813,2020-05-12,England,E92000001,1067,138332,275.0,29962.0,9791.0
814,2020-05-11,England,E92000001,891,137265,260.0,29687.0,10109.0
815,2020-05-10,England,E92000001,1007,136374,300.0,29427.0,9893.0
816,2020-05-09,England,E92000001,1349,135367,331.0,29127.0,10176.0
817,2020-05-08,England,E92000001,1694,134018,331.0,28796.0,10249.0
818,2020-05-07,England,E92000001,2133,132324,399.0,28465.0,10726.0
819,2020-05-06,England,E92000001,1611,130191,391.0,28066.0,11227.0
820,2020-05-05,England,E92000001,1842,128580,392.0,27675.0,11754.0
821,2020-05-04,England,E92000001,1485,126738,412.0,27283.0,12020.0
822,2020-05-03,England,E92000001,2019,125253,388.0,26871.0,12119.0
823,2020-05-02,England,E92000001,2228,123234,424.0,26483.0,12314.0
824,2020-05-01,England,E92000001,2501,121006,479.0,26059.0,12623.0
825,2020-04-30,England,E92000001,2484,118343,484.0,25580.0,12922.0
826,2020-04-29,England,E92000001,1403,115859,495.0,25096.0,13224.0
827,2020-04-28,England,E92000001,1989,114456,498.0,24601.0,13565.0
828,2020-04-27,England,E92000001,2264,112467,506.0,24103.0,14255.0
829,2020-04-26,England,E92000001,2152,110203,560.0,23597.0,14174.0
830,2020-04-25,England,E92000001,2826,108051,555.0,23037.0,14202.0
831,2020-04-24,England,E92000001,3004,105225,603.0,22482.0,14642.0
832,2020-04-23,England,E92000001,3084,102221,595.0,21879.0,15402.0
833,2020-04-22,England,E92000001,3020,99137,643.0,21284.0,16018.0
834,2020-04-21,England,E92000001,3087,96117,651.0,20641.0,16517.0
835,2020-04-20,England,E92000001,2401,93030,685.0,19990.0,16654.0
836,2020-04-19,England,E92000001,3607,90629,689.0,19305.0,16928.0
837,2020-04-18,England,E92000001,3548,87022,706.0,18616.0,16850.0
838,2020-04-17,England,E92000001,3985,83474,742.0,17910.0,16728.0
839,2020-04-16,England,E92000001,3118,79489,754.0,17168.0,17783.0
840,2020-04-15,England,E92000001,3188,76371,782.0,16414.0,17934.0
841,2020-04-14,England,E92000001,3854,73183,770.0,15632.0,18552.0
842,2020-04-13,England,E92000001,2999,69329,805.0,14862.0,18621.0
843,2020-04-12,England,E92000001,3672,66330,857.0,14057.0,18974.0
844,2020-04-11,England,E92000001,3841,62658,864.0,13200.0,18604.0
845,2020-04-10,England,E92000001,4263,58817,850.0,12336.0,18669.0
846,2020-04-09,England,E92000001,3798,54554,876.0,11486.0,18423.0
847,2020-04-08,England,E92000001,4788,50756,977.0,10610.0,18152.0
848,2020-04-07,England,E92000001,2978,45968,909.0,9633.0,17814.0
849,2020-04-06,England,E92000001,3176,42990,806.0,8724.0,17154.0
850,2020-04-05,England,E92000001,5107,39814,829.0,7918.0,16657.0
851,2020-04-04,England,E92000001,2910,34707,839.0,7089.0,15469.0
852,2020-04-03,England,E92000001,3576,31797,743.0,6250.0,13635.0
853,2020-04-02,England,E92000001,3583,28221,732.0,5507.0,12135.0
854,2020-04-01,England,E92000001,3630,24638,698.0,4775.0,12059.0
855,2020-03-31,England,E92000001,2414,21008,604.0,4077.0,11154.0
856,2020-03-30,England,E92000001,2107,18594,540.0,3473.0,9852.0
857,2020-03-29,England,E92000001,2060,16487,464.0,2933.0,8424.0
858,2020-03-28,England,E92000001,2139,14427,384.0,2469.0,7269.0
859,2020-03-27,England,E92000001,2506,12288,374.0,2085.0,6462.0
860,2020-03-26,England,E92000001,1809,9782,338.0,1711.0,5226.0
861,2020-03-25,England,E92000001,1130,7973,278.0,1373.0,4402.0
862,2020-03-24,England,E92000001,1258,6843,219.0,1095.0,3598.0
863,2020-03-23,England,E92000001,793,5585,173.0,876.0,3183.0
864,2020-03-22,England,E92000001,535,4792,153.0,703.0,2670.0
865,2020-03-21,England,E92000001,873,4257,116.0,550.0,2152.0
866,2020-03-20,England,E92000001,628,3384,102.0,434.0,1580.0
867,2020-03-19,England,E92000001,574,2756,66.0,332.0,
868,2020-03-18,England,E92000001,625,2182,67.0,266.0,
869,2020-03-17,England,E92000001,361,1557,51.0,199.0,
870,2020-03-16,England,E92000001,97,1196,43.0,148.0,
871,2020-03-15,England,E92000001,253,1099,32.0,105.0,
872,2020-03-14,England,E92000001,201,846,20.0,73.0,
873,2020-03-13,England,E92000001,159,645,16.0,53.0,
874,2020-03-12,England,E92000001,99,486,12.0,37.0,
875,2020-03-11,England,E92000001,63,387,8.0,25.0,
876,2020-03-10,England,E92000001,46,324,3.0,17.0,
877,2020-03-09,England,E92000001,40,282,5.0,14.0,
878,2020-03-08,England,E92000001,58,241,3.0,9.0,
879,2020-03-07,England,E92000001,39,183,0.0,6.0,
880,2020-03-06,England,E92000001,39,144,0.0,6.0,
881,2020-03-05,England,E92000001,25,105,3.0,6.0,
882,2020-03-04,England,E92000001,32,80,0.0,3.0,
883,2020-03-03,England,E92000001,11,48,2.0,3.0,
884,2020-03-02,England,E92000001,4,37,1.0,1.0,
885,2020-03-01,England,E92000001,12,33,,,
886,2020-02-29,England,E92000001,3,21,,,
887,2020-02-28,England,E92000001,5,18,,,
888,2020-02-27,England,E92000001,0,13,,,
889,2020-02-26,England,E92000001,0,13,,,
890,2020-02-25,England,E92000001,0,13,,,
891,2020-02-24,England,E92000001,4,13,,,
892,2020-02-23,England,E92000001,0,9,,,
893,2020-02-22,England,E92000001,0,9,,,
894,2020-02-21,England,E92000001,0,9,,,
895,2020-02-20,England,E92000001,0,9,,,
896,2020-02-19,England,E92000001,0,9,,,
897,2020-02-18,England,E92000001,0,9,,,
898,2020-02-17,England,E92000001,0,9,,,
899,2020-02-16,England,E92000001,0,9,,,
900,2020-02-15,England,E92000001,0,9,,,
901,2020-02-14,England,E92000001,0,9,,,
902,2020-02-13,England,E92000001,1,9,,,
903,2020-02-12,England,E92000001,0,8,,,
904,2020-02-11,England,E92000001,0,8,,,
905,2020-02-10,England,E92000001,4,8,,,
906,2020-02-09,England,E92000001,1,4,,,
907,2020-02-08,England,E92000001,0,3,,,
908,2020-02-07,England,E92000001,0,3,,,
909,2020-02-06,England,E92000001,1,3,,,
910,2020-02-05,England,E92000001,0,2,,,
911,2020-02-04,England,E92000001,0,2,,,
912,2020-02-03,England,E92000001,0,2,,,
913,2020-02-02,England,E92000001,0,2,,,
914,2020-02-01,England,E92000001,0,2,,,
915,2020-01-31,England,E92000001,2,2,,,
